标题,长度,访问号,物种,属名,菌株,基因类型,序列类型,高得分片段对(HSPs),E值,比对长度,相同碱基数,相似度,缺口数,查询起始-结束,命中起始-结束
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3507901-3508968
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,308446-307379
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,2950705-2951772
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3357564-3358631
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3390896-3391963
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,303153-302086
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,676683-675616
"gi|1243470723|gb|MF973094.1| Edwardsiella tarda strain KC-Pc-1 16S ribosomal RNA gene, partial sequence",1508,MF973094.1,Edwardsiella tarda,Edwardsiella,strain KC-Pc-1,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1068,1067,99.91%,1,7-1073,1466-399
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,723543-722476
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,2964298-2965365
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3382177-3383244
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3503286-3504353
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,360201-359134
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,370782-369715
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,3348857-3349923
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3558330-3559397
"gi|2788137864|gb|CP100831.1| Edwardsiella tarda strain GT50 chromosome, complete genome",3629641,CP100831.1,Edwardsiella tarda,Edwardsiella,strain GT50,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,365490-364423
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3389593-3390660
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3598090-3599157
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,292075-291008
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,297366-296299
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,302746-301679
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,2996439-2997506
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3422923-3423990
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,676864-675797
"gi|2111782107|gb|CP084432.1| Edwardsiella tarda strain AL98-87 chromosome, complete genome",3650302,CP084432.1,Edwardsiella tarda,Edwardsiella,strain AL98-87,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3543730-3544797
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,2888216-2889283
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1066,99.81%,2,7-1073,684780-683714
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,321491-320424
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,3272735-3273801
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,3426386-3427452
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1064,99.63%,2,7-1073,332066-331000
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1063,99.53%,2,7-1073,326778-325712
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1063,99.53%,3,7-1073,3306054-3307119
"gi|2788170797|gb|CP100861.1| Edwardsiella tarda strain GT18 chromosome, complete genome",3550748,CP100861.1,Edwardsiella tarda,Edwardsiella,strain GT18,,complete genome,1,0.00e+00,1068,1062,99.44%,3,7-1073,3480647-3481712
"gi|1756829028|dbj|LC504012.1| Edwardsiella tarda JCM 7154 gene for 16S ribosomal RNA, partial sequence",1466,LC504012.1,Edwardsiella tarda,Edwardsiella,,16S ribosomal RNA,partial sequence,1,0.00e+00,1068,1066,99.81%,1,7-1073,1446-379
