标题,长度,访问号,物种,属名,菌株,基因类型,序列类型,高得分片段对(HSPs),E值,比对长度,相同碱基数,相似度,缺口数,查询起始-结束,命中起始-结束
"gi|2243882899|emb|OW967899.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287548,OW967899.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,5044315-5045454
"gi|2243882899|emb|OW967899.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287548,OW967899.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,5136206-5137345
"gi|2243882899|emb|OW967899.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287548,OW967899.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,5235626-5236765
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1119,98.16%,8,5-1136,5120810-5121949
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1118,98.07%,8,5-1136,4738797-4739936
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1118,98.07%,8,5-1136,5165710-5166849
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1118,98.07%,8,5-1136,5362155-5363294
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1114,97.72%,8,5-1136,461662-460523
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1114,97.72%,8,5-1136,4357055-4358194
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1114,97.72%,8,5-1136,5257514-5258653
"gi|2801242472|gb|CP168458.1| Klebsiella pneumoniae strain 2024CK-01047 chromosome, complete genome",5425054,CP168458.1,Klebsiella pneumoniae,Klebsiella,strain 2024CK-01047,,complete genome,1,0.00e+00,1140,1113,97.63%,8,5-1136,1243654-1242515
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1119,98.16%,8,5-1136,4101342-4102481
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1119,98.16%,8,5-1136,4930181-4931320
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1118,98.07%,8,5-1136,19075-17936
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1118,98.07%,8,5-1136,124299-123160
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1117,97.98%,8,5-1136,216171-215032
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1113,97.63%,8,5-1136,1005826-1004687
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1112,97.54%,8,5-1136,633487-632348
"gi|2546383636|gb|CP129705.1| Klebsiella pneumoniae strain 2018C06-162 chromosome, complete genome",5421901,CP129705.1,Klebsiella pneumoniae,Klebsiella,strain 2018C06-162,,complete genome,1,0.00e+00,1140,1110,97.37%,8,5-1136,261301-260162
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,454401-453262
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,1200071-1198932
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,4239130-4240269
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,4600066-4601205
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,4999334-5000473
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,5044474-5045613
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,5136365-5137504
"gi|2244087689|emb|OW968079.1| Klebsiella pneumoniae isolate 152 genome assembly, chromosome: main",5287707,OW968079.1,Klebsiella pneumoniae,Klebsiella,isolate 152,,,1,0.00e+00,1140,1119,98.16%,8,5-1136,5235785-5236924
